Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_120460.1	LdBPK_120460.1.1	hypothetical protein, unknown function	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4422	None	No	N/A	hypothetical protein, unknown function
LdBPK_120530.1	LdBPK_120530.1.1	Fusaric acid resistance protein-like, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3339	None	No	N/A	Fusaric acid resistance protein-like, putative
LdBPK_120570.1	LdBPK_120570.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4395	None	No	N/A	hypothetical protein, conserved
LdBPK_120600.1	LdBPK_120600.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1854	None	No	N/A	hypothetical protein, conserved
LdBPK_120700.1	LdBPK_120700.1.1	hypothetical protein, conserved	N/A	38	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5094	None	No	N/A	hypothetical protein, conserved
LdBPK_120710.1	LdBPK_120710.1.1	DnaJ domain containing protein, putative	N/A	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1827	None	No	N/A	DnaJ domain containing protein, putative
LdBPK_120750.1	LdBPK_120750.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3369	None	No	N/A	hypothetical protein, unknown function
LdBPK_120760.1	LdBPK_120760.1.1	Putative integral membrane protein conserved region (DUF2404), putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2844	None	No	N/A	Putative integral membrane protein conserved region (DUF2404), putative
LdBPK_120770.1	LdBPK_120770.1.1	Putative integral membrane protein conserved region (DUF2404), putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2103	None	No	N/A	Putative integral membrane protein conserved region (DUF2404), putative
LdBPK_120780.1	LdBPK_120780.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2634	None	No	N/A	hypothetical protein, conserved
LdBPK_120790.1	LdBPK_120790.1.1	ABC transporter, putative	N/A	76	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4827	None	No	N/A	ABC transporter, putative
LdBPK_120800.1	LdBPK_120800.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1302	None	No	N/A	hypothetical protein, unknown function
LdBPK_120820.1	LdBPK_120820.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2601	None	No	N/A	hypothetical protein, unknown function
LdBPK_120860.1	LdBPK_120860.1.1	hypothetical protein, unknown function	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1920	None	No	N/A	hypothetical protein, unknown function
LdBPK_120890.1	LdBPK_120890.1.1	hypothetical protein, conserved	N/A	57	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	312	None	No	N/A	hypothetical protein, conserved
LdBPK_120930.1	LdBPK_120930.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1317	None	No	N/A	hypothetical protein, conserved
LdBPK_130100.1	LdBPK_130100.1.1	hypothetical protein, unknown function	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1311	None	No	N/A	hypothetical protein, unknown function
LdBPK_130200.1	LdBPK_130200.1.1	Lipase (class 3), putative	N/A	38	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2430	None	No	N/A	Lipase (class 3), putative
LdBPK_130230.1	LdBPK_130230.1.1	zinc-RING finger domain containing protein, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1260	None	No	N/A	zinc-RING finger domain containing protein, putative
LdBPK_130500.1	LdBPK_130500.1.1	actyltransferase-like protein	N/A	54	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	825	None	No	N/A	actyltransferase-like protein
LdBPK_130510.1	LdBPK_130510.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1278	None	No	N/A	hypothetical protein, conserved
LdBPK_130580.1	LdBPK_130580.1.1	PSP1 C-terminal conserved region, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3141	None	No	N/A	PSP1 C-terminal conserved region, putative
LdBPK_130620.1	LdBPK_130620.1.1	ubiquitin-like protein	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2544	None	No	N/A	ubiquitin-like protein
LdBPK_130680.1	LdBPK_130680.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2088	None	No	N/A	hypothetical protein, conserved
LdBPK_130690.1	LdBPK_130690.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	672	None	No	N/A	hypothetical protein, conserved
LdBPK_130700.1	LdBPK_130700.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	7950	None	No	N/A	hypothetical protein, conserved
LdBPK_130720.1	LdBPK_130720.1.1	hypothetical protein, conserved	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3711	None	No	N/A	hypothetical protein, conserved
LdBPK_130730.1	LdBPK_130730.1.1	hypothetical protein, unknown function	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3498	None	No	N/A	hypothetical protein, unknown function
LdBPK_130800.1	LdBPK_130800.1.1	hypothetical protein, conserved	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2466	None	No	N/A	hypothetical protein, conserved
LdBPK_130810.1	LdBPK_130810.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4569	None	No	N/A	hypothetical protein, conserved
LdBPK_130880.1	LdBPK_130880.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1473	None	No	N/A	hypothetical protein, conserved
LdBPK_130910.1	LdBPK_130910.1.1	Cryptococcal mannosyltransferase 1, putative	N/A	43	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3921	None	No	N/A	Cryptococcal mannosyltransferase 1, putative
LdBPK_130920.1	LdBPK_130920.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1101	None	No	N/A	hypothetical protein, conserved
LdBPK_131150.1	LdBPK_131150.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	453	None	No	N/A	hypothetical protein, unknown function
LdBPK_131160.1	LdBPK_131160.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	579	None	No	N/A	hypothetical protein, unknown function
LdBPK_131170.1	LdBPK_131170.1.1	DNA/RNA non-specific endonuclease-like protein	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2643	None	No	N/A	DNA/RNA non-specific endonuclease-like protein
LdBPK_131190.1	LdBPK_131190.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2787	None	No	N/A	hypothetical protein, conserved
LdBPK_131230.1	LdBPK_131230.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1473	None	No	N/A	hypothetical protein, conserved
LdBPK_131240.1	LdBPK_131240.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4179	None	No	N/A	hypothetical protein, conserved
LdBPK_131310.1	LdBPK_131310.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3000	None	No	N/A	hypothetical protein, unknown function
LdBPK_131430.1	LdBPK_131430.1.1	Protein Associated with Differentiation, putative	N/A	605	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1824	None	No	N/A	Protein Associated with Differentiation, putative
LdBPK_131470.1	LdBPK_131470.1.1	Leucine Rich repeats (2 copies), putative	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1878	None	No	N/A	Leucine Rich repeats (2 copies), putative
LdBPK_131550.1	LdBPK_131550.1.1	PIN domain containing protein, putative	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3174	None	No	N/A	PIN domain containing protein, putative
LdBPK_131570.1	LdBPK_131570.1.1	phosphoprotein phosphatase, putative (fragment)	N/A	122	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	1	N/A	reverse	protein coding gene	No	532	None	No	N/A	phosphoprotein phosphatase, putative (fragment)
LdBPK_131630.1	LdBPK_131630.1.1	phosphoprotein phosphatase-like protein (fragment)	N/A	122	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	756	None	No	N/A	phosphoprotein phosphatase-like protein (fragment)
LdBPK_140020.1	LdBPK_140020.1.1	phosphatidylinositol 3-kinase 2, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3144	None	No	N/A	phosphatidylinositol 3-kinase 2, putative
LdBPK_140180.1	LdBPK_140180.1.1	carboxypeptidase, putative	N/A	205	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1515	None	No	N/A	carboxypeptidase, putative
LdBPK_140340.1	LdBPK_140340.1.1	inositol polyphosphate kinase-like protein, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3294	None	No	N/A	inositol polyphosphate kinase-like protein, putative
LdBPK_140360.1	LdBPK_140360.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3126	None	No	N/A	hypothetical protein, conserved
LdBPK_140370.1	LdBPK_140370.1.1	hypothetical protein, conserved (fragment)	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1491	None	No	N/A	hypothetical protein, conserved (fragment)
LdBPK_140400.1	LdBPK_140400.1.1	hypothetical protein, conserved	N/A	84	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	933	None	No	N/A	hypothetical protein, conserved
LdBPK_140430.1	LdBPK_140430.1.1	Iguana/Dzip1-like DAZ-interacting protein N-terminal, putative	N/A	52	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2454	None	No	N/A	Iguana/Dzip1-like DAZ-interacting protein N-terminal, putative
LdBPK_140510.1	LdBPK_140510.1.1	hypothetical protein, unknown function	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1647	None	No	N/A	hypothetical protein, unknown function
LdBPK_140600.1	LdBPK_140600.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4152	None	No	N/A	hypothetical protein, conserved
LdBPK_140630.1	LdBPK_140630.1.1	hypothetical protein, conserved	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1776	None	No	N/A	hypothetical protein, conserved
LdBPK_140640.1	LdBPK_140640.1.1	LSD1 zinc finger, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	681	None	No	N/A	LSD1 zinc finger, putative
LdBPK_140740.1	LdBPK_140740.1.1	fatty acid elongase, putative	N/A	231	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1008	None	No	N/A	fatty acid elongase, putative
LdBPK_140790.1	LdBPK_140790.1.1	fatty acid elongase, putative	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1179	None	No	N/A	fatty acid elongase, putative
LdBPK_140820.1	LdBPK_140820.1.1	guanine nucleotide-binding protein-like protein	N/A	52	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1254	None	No	N/A	guanine nucleotide-binding protein-like protein
LdBPK_140830.1	LdBPK_140830.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1194	None	No	N/A	hypothetical protein, unknown function
LdBPK_140850.1	LdBPK_140850.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	12690	None	No	N/A	hypothetical protein, conserved
LdBPK_140860.1	LdBPK_140860.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1290	None	No	N/A	hypothetical protein, conserved
LdBPK_140870.1	LdBPK_140870.1.1	kinesin, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3927	None	No	N/A	kinesin, putative
LdBPK_141000.1	LdBPK_141000.1.1	hypothetical protein, conserved	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2589	None	No	N/A	hypothetical protein, conserved
LdBPK_141070.1	LdBPK_141070.1.1	hypothetical protein, conserved	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3060	None	No	N/A	hypothetical protein, conserved
LdBPK_141230.1	LdBPK_141230.1.1	hypothetical protein	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1047	None	No	N/A	hypothetical protein
LdBPK_141310.1	LdBPK_141310.1.1	hypothetical protein, unknown function	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1707	None	No	N/A	hypothetical protein, unknown function
LdBPK_141370.1	LdBPK_141370.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2406	None	No	N/A	hypothetical protein, conserved
LdBPK_141500.1	LdBPK_141500.1.1	phosphoglycan beta 1,3 galactosyltransferase, putative	N/A	20	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4083	None	No	N/A	phosphoglycan beta 1,3 galactosyltransferase, putative
LdBPK_150070.1	LdBPK_150070.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1407	None	No	N/A	hypothetical protein, conserved
LdBPK_150160.1	LdBPK_150160.1.1	zinc finger (CCCH type) protein, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2520	None	No	N/A	zinc finger (CCCH type) protein, putative
LdBPK_150190.1	LdBPK_150190.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1758	None	No	N/A	hypothetical protein, conserved
LdBPK_150240.1	LdBPK_150240.1.1	protein phosphatase 1 catalitic subunit, putative	N/A	52	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1125	None	No	N/A	protein phosphatase 1 catalitic subunit, putative
LdBPK_150360.1	LdBPK_150360.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1956	None	No	N/A	hypothetical protein, conserved
LdBPK_150390.1	LdBPK_150390.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1485	None	No	N/A	hypothetical protein, conserved
LdBPK_150400.1	LdBPK_150400.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1965	None	No	N/A	hypothetical protein, conserved
LdBPK_150410.1	LdBPK_150410.1.1	RNA pseudouridylate synthase, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1551	None	No	N/A	RNA pseudouridylate synthase, putative
LdBPK_150480.1	LdBPK_150480.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1038	None	No	N/A	hypothetical protein, conserved
LdBPK_150540.1	LdBPK_150540.1.1	ecotin, putative	ISP3	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1137	None	No	N/A	ecotin, putative
LdBPK_150550.1	LdBPK_150550.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5337	None	No	N/A	hypothetical protein, conserved
